ISIN,Rendimento_annuo%,Perf_1mese%,Perf_6mesi%,Perf_1anno%,Volatilita_annua%,Max_Drawdown%,VaR_95%_giorno,CVaR_95%_giorno,Ulcer_Index,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Omega_Ratio,Pain_Ratio,Beta,Alpha%,R_Squared,Tracking_Error%,Information_Ratio,Winrate%
LU1861137484,5.95,6.84,-0.63,0.76,14.67,-24.19,-1.5,-2.14,8.0763,0.161,0.227,0.246,1.028,0.737,,,,,,52.4
LU1681041890,5.91,3.22,1.6,4.75,14.41,-21.2,-1.48,-2.09,7.7668,0.161,0.225,0.279,1.028,0.761,,,,,,52.7
LU0599613147,5.99,5.43,3.58,11.78,15.47,-30.1,-1.54,-2.35,10.4946,0.155,0.198,0.199,1.029,0.571,,,,,,46.9
IE00B52VJ196,5.8,6.41,1.09,2.51,14.46,-23.66,-1.51,-2.11,7.9747,0.153,0.216,0.245,1.026,0.727,,,,,,52.7
IE00BGDPWW94,5.73,6.65,0.95,2.54,14.39,-23.42,-1.48,-2.1,7.8342,0.149,0.206,0.245,1.026,0.731,,,,,,51.8
IE000QADMYA3,4.16,0.86,-1.01,1.52,3.84,-3.65,-0.36,-0.51,1.0898,0.148,0.214,1.142,1.027,3.82,,,,,,49.9
IE000F37PGZ3,4.13,0.88,-0.91,1.55,3.72,-3.65,-0.34,-0.53,1.0095,0.145,0.171,1.131,1.03,4.092,,,,,,31.9
IE00BWBXM617,5.62,-0.92,-1.17,3.87,14.64,-17.52,-1.45,-2.11,7.1682,0.138,0.202,0.321,1.024,0.784,,,,,,51.3
IE00B3WMTH43,5.62,-0.86,-1.16,4.81,14.66,-17.56,-1.46,-2.1,7.1984,0.138,0.201,0.32,1.024,0.781,,,,,,51.1
LU0274221281,5.49,3.76,5.5,11.44,13.76,-20.99,-1.26,-2.04,9.1735,0.138,0.183,0.262,1.024,0.599,,,,,,51.9
LU1923163759,3.72,0.41,2.04,4.76,0.97,-0.41,-0.03,-0.07,0.102,0.133,0.224,9.09,1.035,36.48,,,,,,41.1
NL0009272772,4.62,3.97,3.0,9.79,8.31,-15.38,-0.87,-1.24,6.686,0.124,0.169,0.3,1.022,0.691,,,,,,52.5
IE000JXFRNI0,3.95,0.84,1.99,4.64,2.89,-4.17,-0.25,-0.4,1.2564,0.123,0.177,0.947,1.023,3.144,,,,,,53.2
LU0977261329,5.2,3.57,5.06,11.56,13.28,-21.97,-1.29,-1.98,9.8244,0.121,0.161,0.237,1.021,0.53,,,,,,51.9
LU0533033238,5.16,-3.41,-2.47,0.83,13.35,-21.34,-1.35,-1.96,7.6462,0.117,0.161,0.242,1.02,0.675,,,,,,51.7
NL0009690239,5.26,3.89,7.22,9.36,14.88,-30.5,-1.55,-2.21,14.4705,0.112,0.157,0.172,1.019,0.363,,,,,,54.0
LU1407888723,3.98,0.32,0.38,3.84,4.18,-3.88,-0.39,-0.53,1.342,0.094,0.157,1.028,1.017,2.969,,,,,,47.9
IE00B99FL386,4.24,1.9,0.72,7.64,7.03,-15.52,-0.58,-1.02,5.5261,0.092,0.111,0.273,1.018,0.768,,,,,,52.9
IE00BDT6FP91,4.52,9.5,11.98,29.5,10.67,-26.99,-1.06,-1.56,15.0467,0.087,0.122,0.168,1.015,0.301,,,,,,53.6
IE00036F4K40,4.76,-1.46,-3.42,2.51,13.46,-18.99,-1.26,-1.91,5.9725,0.086,0.123,0.25,1.015,0.796,,,,,,50.7
IE00BH3X8336,4.43,3.44,3.25,11.21,9.9,-19.52,-0.79,-1.35,7.01,0.085,0.097,0.227,1.017,0.632,,,,,,52.9
IE00BM67HK77,4.78,-1.29,-1.22,4.77,14.08,-19.28,-1.47,-2.03,7.7257,0.084,0.122,0.248,1.014,0.619,,,,,,49.8
IE00B4P11460,4.37,3.36,3.09,10.95,9.53,-20.47,-0.8,-1.29,7.1694,0.082,0.101,0.214,1.016,0.61,,,,,,51.6
IE000UCFZI88,4.05,0.16,-1.22,3.16,5.56,-5.47,-0.55,-0.82,1.6769,0.082,0.101,0.741,1.018,2.416,,,,,,30.5
IE00BJK3WF00,4.27,-1.85,0.3,3.32,8.39,-15.35,-0.79,-1.19,7.6317,0.081,0.118,0.278,1.014,0.559,,,,,,51.3
IE00BYTRRB94,4.68,-1.32,-1.24,4.05,13.99,-19.16,-1.46,-2.03,7.7537,0.078,0.112,0.244,1.013,0.604,,,,,,50.2
IE00B4PY7Y77,4.11,2.24,1.52,7.66,6.78,-13.74,-0.64,-1.01,4.6716,0.076,0.099,0.299,1.014,0.879,,,,,,53.7
IE00BDR5HM97,4.11,2.33,2.1,9.06,7.55,-16.6,-0.74,-1.12,5.9948,0.068,0.091,0.248,1.012,0.685,,,,,,53.3
IE00BKKCKJ46,3.98,3.2,2.61,9.93,6.51,-17.54,-0.65,-0.98,6.3095,0.06,0.083,0.227,1.011,0.632,,,,,,53.2
IE000L4EH2K5,4.39,-1.63,-1.6,3.26,13.8,-20.11,-1.25,-2.03,8.0505,0.058,0.08,0.218,1.01,0.545,,,,,,50.1
IE00B979GK47,4.29,1.27,5.22,12.9,13.99,-18.54,-1.48,-2.08,7.0194,0.05,0.071,0.232,1.009,0.612,,,,,,51.6
IE00BF92LV92,4.32,0.28,1.14,6.54,14.93,-22.48,-1.55,-2.25,8.928,0.048,0.066,0.192,1.008,0.484,,,,,,53.2
IE00BKT6VQ12,3.69,0.39,1.1,0.99,2.08,-1.81,-0.2,-0.29,0.5748,0.047,0.068,2.036,1.008,6.42,,,,,,55.9
IE00BJK55B31,3.92,2.0,1.42,7.8,7.24,-16.29,-0.71,-1.08,6.1956,0.045,0.061,0.241,1.008,0.633,,,,,,52.2
IE00BLRPQP15,4.13,-0.45,-12.19,4.74,12.18,-15.64,-0.72,-1.44,5.5135,0.044,0.041,0.264,1.014,0.748,,,,,,35.4
IE00BKF09C98,3.86,2.38,1.53,7.8,7.27,-16.2,-0.68,-1.08,6.1097,0.036,0.047,0.238,1.007,0.631,,,,,,53.0
IE00BG21M733,3.76,1.97,2.19,7.6,5.29,-13.9,-0.49,-0.8,5.5873,0.031,0.037,0.27,1.006,0.673,,,,,,53.2
IE00BLLZQS08,3.84,5.11,2.48,11.6,8.04,-18.06,-0.81,-1.21,8.2959,0.031,0.041,0.213,1.005,0.463,,,,,,52.3
IE00BQWJFQ70,3.83,2.42,5.66,14.11,10.3,-23.32,-1.04,-1.45,9.3611,0.023,0.032,0.164,1.004,0.409,,,,,,50.2
LU1459802754,3.91,1.19,-3.94,1.93,13.41,-15.5,-1.3,-2.01,7.1216,0.023,0.03,0.252,1.004,0.548,,,,,,48.7
LU1094612022,3.86,-0.61,-8.77,6.12,11.72,-14.16,-0.63,-1.14,7.5539,0.023,0.027,0.273,1.006,0.511,,,,,,52.2
IE00BFMXVQ44,3.86,5.7,0.39,15.43,14.95,-29.51,-1.46,-2.15,12.6026,0.018,0.026,0.131,1.003,0.306,,,,,,49.8
IE000IF0HTJ9,3.66,2.1,-0.69,1.75,7.19,-8.89,-0.66,-0.89,3.3826,0.009,0.016,0.411,1.002,1.081,,,,,,49.4
IE0007WJ6B10,3.67,0.24,-2.56,-1.93,12.79,-16.74,-1.21,-1.76,6.2968,0.006,0.009,0.219,1.001,0.583,,,,,,51.2
IE00BZ0XVF52,3.6,3.89,3.86,12.9,10.25,-29.66,-0.9,-1.6,12.5259,0.0,0.001,0.121,1.0,0.287,,,,,,50.0
LU1437018838,3.58,4.46,7.75,10.15,15.47,-30.29,-1.61,-2.32,15.2559,-0.001,-0.001,0.118,1.0,0.234,,,,,,52.1
IE00BFNNN236,3.55,2.99,2.54,14.02,9.7,-26.85,-0.81,-1.54,10.5747,-0.004,-0.005,0.132,0.999,0.336,,,,,,53.4
IE00BD5HBS12,3.54,1.57,3.66,6.81,10.12,-9.21,-0.84,-1.5,4.0854,-0.006,-0.006,0.384,0.999,0.865,,,,,,34.5
IE000S6476U8,3.5,-6.41,0.94,0.08,13.0,-13.69,-0.4,-1.65,5.8084,-0.007,-0.004,0.256,0.996,0.603,,,,,,7.8
IE000N0TTJQ9,3.54,-0.28,-0.9,2.29,7.09,-11.13,-0.64,-1.06,5.0285,-0.007,-0.009,0.318,0.999,0.704,,,,,,52.1
IE00BMP3HN93,3.48,4.15,-3.35,7.83,14.11,-23.51,-1.39,-2.08,9.538,-0.008,-0.012,0.148,0.999,0.364,,,,,,52.3
IE00BLB2GQ94,3.55,2.58,3.61,8.1,4.51,-8.88,-0.39,-0.67,3.1992,-0.009,-0.01,0.4,0.998,1.111,,,,,,25.1
IE0000JVOLK2,3.51,0.82,0.27,4.1,7.28,-11.81,-0.67,-1.15,4.7338,-0.011,-0.012,0.298,0.998,0.742,,,,,,32.3
IE00BFZPF322,3.47,3.59,2.92,10.82,9.41,-25.13,-0.74,-1.46,9.0715,-0.013,-0.013,0.138,0.997,0.383,,,,,,53.9
IE000NPK2VI6,3.53,0.85,-1.03,1.23,4.11,-3.81,-0.4,-0.57,1.2565,-0.014,-0.017,0.928,0.997,2.813,,,,,,30.1
IE00BF540Z61,3.48,3.8,2.77,9.79,8.17,-22.55,-0.81,-1.22,8.6734,-0.014,-0.02,0.154,0.997,0.401,,,,,,51.8
IE0000UJ3480,3.5,-1.62,0.88,1.61,6.41,-9.74,-0.59,-0.93,4.5988,-0.014,-0.018,0.36,0.998,0.762,,,,,,52.7
IE00BJP26C72,3.57,0.34,1.95,4.38,1.0,-0.95,-0.05,-0.11,0.1402,-0.019,-0.019,3.78,0.996,25.499,,,,,,53.3
IE00BMBKBZ46,3.29,-0.91,-2.18,3.89,14.56,-19.31,-1.48,-2.09,8.7746,-0.021,-0.03,0.171,0.997,0.375,,,,,,50.7
IE00B74DQ490,3.33,2.93,1.17,8.4,8.28,-22.52,-0.76,-1.21,8.0426,-0.032,-0.044,0.148,0.994,0.414,,,,,,52.6
LU1602144906,3.09,2.72,1.57,6.16,14.96,-22.31,-1.58,-2.19,10.0665,-0.033,-0.046,0.139,0.994,0.307,,,,,,49.9
IE0005B8WVT6,3.05,2.62,-1.5,-6.0,14.52,-25.48,-1.43,-1.94,11.1128,-0.038,-0.06,0.12,0.994,0.274,,,,,,50.7
IE00BF8HV600,3.34,1.69,0.92,6.24,5.36,-10.27,-0.52,-0.79,3.5197,-0.048,-0.062,0.325,0.991,0.948,,,,,,52.9
LU2533812991,3.3,0.26,-1.65,-0.45,5.95,-3.73,-0.59,-0.8,1.6465,-0.049,-0.073,0.885,0.991,2.004,,,,,,36.0
LU2533812728,3.3,0.32,-1.28,0.12,5.06,-3.75,-0.46,-0.65,1.5215,-0.058,-0.092,0.881,0.99,2.169,,,,,,50.6
IE0004J6PFL7,3.06,-0.61,-2.31,0.55,8.35,-11.07,-0.79,-1.09,4.8555,-0.064,-0.104,0.276,0.989,0.629,,,,,,48.0
LU1753045928,2.51,1.95,2.54,3.65,15.47,-22.26,-1.56,-2.17,12.3131,-0.07,-0.101,0.113,0.988,0.204,,,,,,47.9
IE00BLRPQL76,3.12,-0.08,4.95,5.41,6.66,-13.55,-0.61,-1.01,6.8751,-0.071,-0.077,0.23,0.984,0.453,,,,,,30.2
LU1923163676,3.5,0.42,2.43,4.61,1.15,-0.44,-0.03,-0.06,0.0993,-0.079,-0.162,7.907,0.975,35.26,,,,,,36.3
IE00BF541080,3.01,2.99,3.05,10.16,6.93,-27.28,-0.61,-1.05,10.253,-0.084,-0.095,0.11,0.982,0.293,,,,,,54.7
IE00B6YX5M31,3.1,2.41,0.59,4.33,5.75,-16.31,-0.54,-0.86,5.8005,-0.085,-0.118,0.19,0.984,0.535,,,,,,53.0
IE000BWITBP9,3.04,-1.7,1.6,1.21,6.38,-11.12,-0.68,-0.93,5.5823,-0.086,-0.12,0.274,0.986,0.545,,,,,,53.4
IE00BKWQ0D84,2.49,-0.75,-1.99,-1.92,12.35,-14.78,-1.28,-1.84,7.433,-0.089,-0.124,0.169,0.985,0.335,,,,,,52.2
IE00B3VWN179,2.82,-1.97,-0.42,2.62,8.07,-16.29,-0.79,-1.12,8.5308,-0.096,-0.145,0.173,0.984,0.33,,,,,,50.8
IE0006NCFSW9,3.22,0.56,-0.42,1.55,3.85,-3.75,-0.41,-0.51,1.3442,-0.098,-0.156,0.858,0.984,2.392,,,,,,50.9
LU1753045845,2.06,1.93,2.53,3.62,15.26,-22.25,-1.6,-2.13,13.3107,-0.1,-0.145,0.093,0.983,0.155,,,,,,47.4
IE00BJJYYX67,3.44,0.22,1.85,3.75,1.49,-0.97,-0.11,-0.21,0.1192,-0.101,-0.1,3.556,0.977,28.88,,,,,,53.4
IE00BYM31M36,2.82,3.3,1.14,9.27,7.33,-21.62,-0.72,-1.09,8.8125,-0.106,-0.143,0.13,0.981,0.32,,,,,,50.8
IE00BCRY6557,2.48,0.03,-0.35,4.24,10.19,-13.19,-0.53,-0.91,4.4589,-0.109,-0.132,0.188,0.968,0.557,,,,,,48.3
IE00BD0Q9673,2.78,2.71,-0.11,7.97,7.39,-17.97,-0.77,-1.12,7.9318,-0.11,-0.144,0.155,0.98,0.35,,,,,,52.9
IE000P0R7WK6,2.92,-0.31,-1.39,-0.52,6.08,-5.82,-0.59,-0.78,2.9789,-0.111,-0.171,0.502,0.982,0.98,,,,,,51.0
IE00BKPSFD61,3.05,1.41,4.93,6.45,4.84,-11.35,-0.47,-0.67,4.5361,-0.113,-0.169,0.268,0.98,0.672,,,,,,51.8
LU2418815473,3.13,1.39,2.04,3.09,4.1,-4.24,-0.25,-0.53,1.4452,-0.113,-0.096,0.738,0.963,2.166,,,,,,18.7
LU1920015440,2.47,3.44,2.05,13.13,9.0,-29.92,-0.92,-1.31,13.4519,-0.125,-0.172,0.082,0.978,0.183,,,,,,52.0
IE00BC7GZX26,3.32,0.45,1.57,4.38,2.16,-4.47,-0.17,-0.25,1.4527,-0.126,-0.215,0.744,0.974,2.286,,,,,,52.1
IE0006FM6MI8,1.86,-2.6,-4.52,-2.29,13.55,-23.13,-1.34,-2.04,9.13,-0.128,-0.17,0.08,0.978,0.203,,,,,,50.7
IE00BGYWCB81,2.65,2.55,0.99,9.9,7.22,-24.08,-0.71,-1.01,10.2217,-0.131,-0.188,0.11,0.977,0.259,,,,,,50.7
IE000A9QV382,2.76,0.59,0.01,1.17,6.28,-6.64,-0.6,-0.88,2.5717,-0.132,-0.177,0.416,0.974,1.074,,,,,,32.4
LU0677077884,2.41,3.08,2.13,13.15,8.89,-29.94,-0.86,-1.29,13.4814,-0.133,-0.185,0.08,0.976,0.178,,,,,,51.7
IE00BMC7BF44,2.97,1.34,5.46,6.56,4.62,-11.56,-0.44,-0.65,4.5298,-0.134,-0.181,0.257,0.972,0.656,,,,,,37.0
IE00BJSBCS90,2.91,1.61,4.53,7.33,5.05,-11.49,-0.51,-0.74,4.6906,-0.136,-0.188,0.253,0.975,0.619,,,,,,52.4
IE00BZ163L38,2.62,2.34,0.77,9.83,7.15,-24.09,-0.7,-1.02,10.2476,-0.137,-0.191,0.109,0.976,0.255,,,,,,51.5
IE00B3Y8D011,2.69,3.01,1.23,6.49,6.47,-17.05,-0.65,-0.98,7.0009,-0.14,-0.186,0.158,0.976,0.384,,,,,,52.0
LU1109943388,2.78,2.2,0.41,3.56,5.44,-14.48,-0.54,-0.84,4.9721,-0.15,-0.2,0.192,0.972,0.558,,,,,,52.0
IE000ZIJ5B20,1.88,-0.97,2.75,-0.85,11.39,-13.88,-1.1,-1.63,6.5276,-0.151,-0.221,0.135,0.975,0.287,,,,,,50.1
IE000NBRE3P7,3.33,0.2,1.04,2.3,1.71,-1.34,-0.08,-0.2,0.309,-0.151,-0.141,2.483,0.96,10.791,,,,,,54.1
NL0009272764,2.46,2.58,1.14,5.64,7.28,-15.84,-0.73,-1.13,7.1875,-0.155,-0.202,0.156,0.972,0.343,,,,,,49.2
LU1109942653,2.74,2.2,0.37,3.47,5.41,-14.54,-0.49,-0.83,4.9859,-0.157,-0.207,0.189,0.97,0.551,,,,,,52.7
IE00BDFC6Q91,3.47,0.46,1.78,4.48,0.75,-0.86,-0.04,-0.09,0.2277,-0.16,-0.19,4.03,0.969,15.251,,,,,,62.9
IE00BP46NG52,2.84,1.38,1.48,6.04,4.56,-11.75,-0.4,-0.65,4.9428,-0.164,-0.203,0.242,0.968,0.575,,,,,,50.8
IE00B66F4759,2.68,1.96,0.36,3.64,5.44,-14.59,-0.53,-0.83,5.0594,-0.168,-0.221,0.184,0.968,0.53,,,,,,52.1
LU1547515053,2.13,2.93,1.09,11.25,8.68,-27.23,-0.87,-1.3,11.8599,-0.169,-0.204,0.078,0.968,0.179,,,,,,46.1
IE00BG8BCY43,3.49,0.48,1.88,4.55,0.62,-0.86,-0.04,-0.07,0.225,-0.169,-0.245,4.047,0.971,15.5,,,,,,63.7
IE00BKWD3743,1.3,0.81,-3.38,1.2,13.4,-20.29,-1.42,-1.86,9.1978,-0.171,-0.263,0.064,0.972,0.141,,,,,,50.1
IE000SIZJ2B2,3.37,0.25,0.95,2.18,1.26,-0.83,-0.11,-0.17,0.1947,-0.177,-0.27,4.079,0.969,17.306,,,,,,55.3
IE000SE6KPV2,2.79,0.97,-0.93,1.69,4.42,-9.03,-0.42,-0.6,3.2304,-0.181,-0.268,0.309,0.969,0.865,,,,,,53.0
IE00B5M4WH52,1.87,3.36,2.37,10.71,9.25,-26.42,-0.8,-1.32,12.2897,-0.187,-0.259,0.071,0.967,0.152,,,,,,49.9
IE00BJ06C937,1.99,3.56,1.09,11.94,8.44,-25.92,-0.85,-1.22,11.6855,-0.189,-0.263,0.077,0.966,0.171,,,,,,51.1
LU1681041205,1.89,3.06,1.2,11.78,8.9,-26.37,-0.92,-1.3,11.663,-0.191,-0.259,0.072,0.966,0.162,,,,,,48.2
IE00BFZPF546,1.87,3.03,2.34,10.78,9.01,-26.6,-0.85,-1.27,12.3173,-0.191,-0.263,0.07,0.967,0.152,,,,,,49.9
IE00BM9GRP64,1.97,2.8,2.65,12.65,8.52,-28.0,-0.74,-1.31,13.014,-0.191,-0.23,0.07,0.962,0.151,,,,,,50.4
LU1109939865,2.74,1.2,0.9,3.74,4.45,-8.53,-0.41,-0.65,2.5066,-0.192,-0.265,0.321,0.965,1.092,,,,,,52.7
IE00BDFC6G93,1.92,3.26,0.75,11.44,8.47,-25.95,-0.85,-1.23,11.712,-0.197,-0.275,0.074,0.965,0.164,,,,,,50.5
IE00BDS67326,1.94,3.01,2.43,10.8,8.31,-24.62,-0.77,-1.17,11.3304,-0.199,-0.278,0.079,0.966,0.171,,,,,,52.2
IE00B2NPKV68,1.78,2.96,1.09,11.2,8.83,-29.16,-0.89,-1.25,13.6616,-0.205,-0.29,0.061,0.964,0.13,,,,,,50.7
IE00BF553838,1.8,3.02,1.04,11.03,8.44,-28.91,-0.84,-1.22,13.4133,-0.213,-0.296,0.062,0.963,0.134,,,,,,50.2
IE000HQY8R78,2.56,0.27,-0.23,3.2,4.47,-7.98,-0.42,-0.63,2.5364,-0.231,-0.301,0.32,0.953,1.009,,,,,,31.4
IE00BF3N7102,2.02,1.9,0.52,5.36,6.78,-15.58,-0.69,-1.02,6.5117,-0.232,-0.307,0.13,0.958,0.31,,,,,,50.8
IE00B1FZS244,0.21,4.02,0.16,16.2,14.01,-30.63,-1.38,-1.91,18.3978,-0.242,-0.383,0.007,0.96,0.011,,,,,,47.1
IE00BKLC5874,2.32,1.83,-0.1,4.12,5.15,-16.53,-0.48,-0.8,6.1877,-0.246,-0.321,0.141,0.954,0.376,,,,,,53.2
LU2244386053,2.21,1.9,-0.02,3.51,5.48,-16.61,-0.54,-0.87,6.2756,-0.253,-0.322,0.133,0.954,0.351,,,,,,51.2
LU1910939849,2.1,1.73,1.93,5.1,5.87,-15.38,-0.55,-0.84,5.6449,-0.254,-0.364,0.137,0.956,0.372,,,,,,50.1
LU1324516308,0.82,3.64,1.66,11.56,10.9,-32.95,-1.08,-1.75,16.9286,-0.254,-0.308,0.025,0.952,0.049,,,,,,51.9
IE00B4613386,1.38,3.16,0.63,7.64,8.43,-24.79,-0.82,-1.19,10.9821,-0.262,-0.382,0.056,0.956,0.126,,,,,,49.6
LU1910940268,2.58,0.77,0.64,2.5,3.85,-3.76,-0.37,-0.52,1.2369,-0.263,-0.399,0.687,0.956,2.085,,,,,,51.9
IE00BFZPF439,1.21,2.69,1.05,8.05,8.41,-27.95,-0.72,-1.35,11.5619,-0.283,-0.291,0.043,0.941,0.105,,,,,,52.6
LU1645380368,2.31,1.04,1.92,3.29,4.51,-9.65,-0.41,-0.65,3.8043,-0.284,-0.395,0.24,0.948,0.608,,,,,,52.0
IE0007G78AC4,2.02,0.73,0.37,5.88,5.53,-16.11,-0.53,-0.77,6.3726,-0.284,-0.425,0.126,0.951,0.318,,,,,,49.5
IE000STIHQB2,3.22,0.36,0.67,1.69,1.27,-0.61,-0.09,-0.18,0.1127,-0.292,-0.34,5.26,0.943,28.599,,,,,,52.6
IE0006XQ3YX3,0.01,-1.63,-0.42,-3.85,12.04,-16.03,-1.21,-1.81,7.2705,-0.297,-0.385,0.001,0.944,0.002,,,,,,39.6
IE000W6ZFH20,2.99,0.39,-0.04,1.33,1.94,-1.38,-0.17,-0.28,0.3772,-0.31,-0.353,2.166,0.936,7.932,,,,,,32.8
LU1829219127,0.26,0.73,-2.12,3.47,10.58,-16.71,-0.61,-1.04,9.8993,-0.315,-0.386,0.015,0.919,0.026,,,,,,48.3
IE000FXHG8D6,-0.78,-0.56,-4.3,-1.38,13.87,-22.09,-1.45,-1.88,11.2226,-0.315,-0.507,-0.035,0.95,-0.069,,,,,,49.5
IE00BYV12Y75,2.08,0.84,0.66,5.34,4.75,-14.59,-0.46,-0.66,5.962,-0.318,-0.471,0.143,0.945,0.349,,,,,,50.3
IE00BF11F458,2.38,0.5,1.14,2.76,3.57,-2.89,-0.05,-0.37,1.1053,-0.341,-0.177,0.822,0.846,2.151,,,,,,19.4
LU1681040496,1.76,1.9,-0.27,3.74,5.36,-17.01,-0.49,-0.82,6.4542,-0.342,-0.457,0.103,0.936,0.272,,,,,,51.4
IE00B1FZSC47,1.4,1.65,0.33,4.88,6.37,-15.53,-0.62,-0.91,8.255,-0.344,-0.494,0.09,0.94,0.17,,,,,,48.8
IE00B6X2VY59,2.58,1.14,1.1,3.79,2.93,-7.18,-0.27,-0.45,2.3465,-0.345,-0.433,0.359,0.937,1.1,,,,,,53.1
IE00BF59RV63,0.94,0.77,-0.59,5.47,7.57,-22.16,-0.78,-1.15,10.4849,-0.35,-0.486,0.043,0.941,0.09,,,,,,51.9
IE000L2TO2T2,1.99,0.72,-0.89,1.62,4.58,-9.07,-0.44,-0.64,3.307,-0.351,-0.518,0.219,0.94,0.601,,,,,,50.8
IE000MUAJIF4,2.62,0.69,-0.49,0.81,2.76,-2.6,-0.26,-0.36,0.7504,-0.353,-0.541,1.009,0.943,3.493,,,,,,51.0
IE00BZ0G8860,-0.77,2.17,-2.81,5.57,12.34,-34.64,-1.24,-1.83,19.8328,-0.353,-0.511,-0.022,0.942,-0.039,,,,,,50.8
IE00B4L5ZG21,-0.19,0.68,-3.66,1.72,10.66,-17.09,-0.63,-1.08,10.3027,-0.355,-0.432,-0.011,0.91,-0.018,,,,,,48.1
IE00BDVJF675,-0.53,1.58,-2.0,5.52,11.4,-25.83,-1.09,-1.68,12.8797,-0.361,-0.479,-0.02,0.936,-0.041,,,,,,50.5
IE00BZ036H21,0.57,0.79,-1.22,5.88,8.34,-25.12,-0.85,-1.24,12.2216,-0.362,-0.517,0.023,0.94,0.047,,,,,,50.4
IE00BJK9HH50,0.58,-2.16,-1.23,-0.09,8.23,-13.2,-0.8,-1.15,7.7676,-0.366,-0.545,0.044,0.938,0.074,,,,,,48.3
IE00B0M62X26,1.02,1.16,1.53,2.92,6.92,-16.2,-0.64,-1.01,8.9269,-0.371,-0.529,0.063,0.936,0.115,,,,,,49.8
IE000WMJVNE9,0.73,-0.34,-0.96,1.48,7.72,-10.9,-0.64,-1.24,5.5962,-0.371,-0.284,0.067,0.902,0.131,,,,,,21.4
LU0321462953,0.13,2.29,0.85,10.4,9.27,-32.06,-0.97,-1.34,16.7452,-0.373,-0.524,0.004,0.935,0.008,,,,,,50.9
IE0032895942,0.43,0.75,-1.38,5.66,8.42,-25.11,-0.87,-1.25,12.3405,-0.376,-0.538,0.017,0.938,0.035,,,,,,50.5
IE00BGYWFK87,1.01,0.85,-0.42,5.38,6.83,-21.43,-0.72,-1.02,9.9309,-0.378,-0.533,0.047,0.937,0.102,,,,,,50.4
IE00BLRPRD67,1.3,1.38,0.1,5.09,6.05,-20.04,-0.62,-0.88,8.9437,-0.379,-0.555,0.065,0.938,0.145,,,,,,51.1
LU1452600270,1.33,1.01,0.4,4.04,5.94,-15.11,-0.58,-0.85,8.1972,-0.381,-0.551,0.088,0.936,0.162,,,,,,51.2
LU1650491282,1.0,1.03,1.54,2.63,6.76,-16.06,-0.66,-0.97,8.918,-0.383,-0.534,0.063,0.933,0.113,,,,,,50.2
IE00B9M6RS56,0.19,2.87,0.03,9.35,8.87,-30.46,-0.9,-1.27,15.8962,-0.384,-0.542,0.006,0.933,0.012,,,,,,50.2
LU2533811910,3.08,0.41,0.97,2.19,1.32,-0.58,-0.14,-0.2,0.1282,-0.384,-0.417,5.281,0.925,24.052,,,,,,67.6
LU0290358224,1.0,1.07,1.48,3.17,6.74,-16.3,-0.66,-0.96,9.0701,-0.386,-0.55,0.061,0.933,0.11,,,,,,50.4
LU1525418726,1.66,1.38,0.72,4.42,5.02,-16.05,-0.51,-0.71,6.3991,-0.386,-0.556,0.103,0.93,0.259,,,,,,47.2
IE00BYVTMZ20,0.71,2.96,-0.79,6.11,7.4,-19.8,-0.78,-1.15,10.6165,-0.39,-0.502,0.036,0.93,0.067,,,,,,51.6
IE00BKKKWJ26,0.79,0.71,-0.68,4.75,7.09,-21.59,-0.74,-1.03,10.2733,-0.396,-0.558,0.036,0.932,0.077,,,,,,47.2
IE00BP9F2H18,2.37,1.14,0.63,4.24,3.09,-9.42,-0.28,-0.41,3.5534,-0.397,-0.608,0.251,0.933,0.666,,,,,,49.5
IE00BL58LJ19,0.25,0.77,-1.29,5.53,8.43,-25.9,-0.86,-1.25,13.085,-0.397,-0.572,0.01,0.935,0.019,,,,,,50.6
IE00BM9GRM34,0.9,1.47,0.29,5.6,6.8,-24.55,-0.68,-0.96,11.2924,-0.397,-0.597,0.037,0.934,0.08,,,,,,50.3
IE00BZ163K21,1.0,0.85,-0.43,5.28,6.53,-21.46,-0.7,-0.98,9.9712,-0.397,-0.568,0.047,0.935,0.1,,,,,,51.7
LU1806495575,0.76,1.09,-0.74,5.52,7.13,-21.7,-0.68,-1.01,10.1713,-0.398,-0.568,0.035,0.931,0.074,,,,,,46.3
LU1215461085,0.5,1.33,-0.74,4.83,7.75,-24.12,-0.8,-1.19,11.8945,-0.399,-0.55,0.021,0.933,0.042,,,,,,51.1
IE00BD4DX952,0.4,2.78,-0.05,8.1,8.01,-26.26,-0.81,-1.16,13.0286,-0.399,-0.569,0.015,0.932,0.031,,,,,,49.5
IE00BLF7VX27,0.73,0.79,-0.74,5.26,7.18,-22.42,-0.77,-1.08,10.7131,-0.399,-0.57,0.032,0.934,0.068,,,,,,50.3
IE000G4ONBO6,1.96,0.12,-1.8,-0.59,4.08,-3.55,-0.32,-0.64,1.0962,-0.401,-0.377,0.552,0.892,1.785,,,,,,17.6
LU0879399441,0.03,0.25,-0.86,0.46,8.79,-18.49,-0.94,-1.26,8.5416,-0.406,-0.584,0.001,0.932,0.003,,,,,,50.0
IE00BK4W7N32,0.77,0.77,-0.53,5.83,6.91,-21.43,-0.74,-1.01,10.1256,-0.408,-0.567,0.036,0.93,0.076,,,,,,45.8
